ID,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3,ROUTE_MILEPOST
EC38845,0,8,-1,19,2022,4,3,700,1,0,0,1,127,1.96,4,1,4,1,1,3,6,4,3,5,4,-1,0,1,4,-1,-1,0,7,-1,4,2,0,-1,22,5,-1,0,0,55,3,3300,0,0,37.0,1,1,0,0,3,0,1,1,0,0,0,0,0,1,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127001.96
EC33279,0,16,24,31,2022,3,5,1700,0,0,0,2,19,22.32,0,0,3,1,0,0,3,3,0,1,-1,-1,1,0,0,-1,-1,0,5,24,5,4,16,2,48,10,-1,0,0,50,0,23000,1,1,,2,0,0,0,6,0,0,1,0,0,0,0,0,4,1,1,22.0,1,1,2,0,0,0,1,4,0,0,0,0,0,1,1,2,20.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19022.32
EC34457,0,8,-1,4,2022,4,2,2300,0,0,0,1,75,0.29,0,0,0,1,0,3,6,4,3,1,0,16,1,1,6,-1,-1,1,3,-1,5,2,0,-1,24,6,-1,0,0,40,1,9300,0,0,36.0,1,0,2,0,11,0,0,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000.29
EC19254,0,0,72,9,2022,2,4,2100,0,0,0,2,84,0.94,0,0,4,1,1,0,4,3,2,1,-1,-1,0,0,2,-1,-1,0,5,83,0,5,16,3,60,10,1,6,0,60,1,65000,1,1,25.0,1,0,0,0,6,0,0,1,0,0,0,0,0,4,1,0,30.0,0,1,2,0,1,0,2,4,0,0,0,0,0,1,1,1,29.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84000.94
EC15823,0,17,-1,22,2022,1,7,1700,0,0,0,2,78,7.63,2,0,2,2,0,1,4,3,2,1,-1,-1,1,0,1,-1,-1,0,3,-1,1,2,0,-1,54,6,-1,0,0,35,1,21000,0,0,28.0,2,0,0,2,0,0,0,3,0,0,0,0,0,6,0,0,34.0,0,1,2,2,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78007.63
EC37642,0,0,101,16,2022,4,7,600,0,0,0,1,58,27.72,2,0,2,1,0,10,6,4,3,1,-1,-1,0,0,3,-1,-1,0,3,104,2,2,0,-1,22,4,-1,0,0,40,1,11000,0,0,21.0,2,0,0,0,6,0,1,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58027.72
EC67145,0,0,87,22,2022,7,6,1300,0,1,0,2,16,14.87,0,0,7,1,1,0,8,2,2,3,-1,-1,6,0,0,-1,-1,0,3,93,2,2,0,-1,24,8,-1,0,0,40,1,14000,0,0,74.0,2,6,3,0,1,0,1,1,0,0,0,0,0,5,0,0,50.0,0,3,1,0,0,0,2,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16014.87
EC46185,0,0,0,27,2022,4,4,1500,0,0,0,2,28,0.89,0,0,6,0,1,5,7,3,2,1,-1,-1,0,0,0,-1,-1,0,1,0,3,4,0,-1,56,0,-1,0,0,30,1,11000,0,0,37.0,2,0,0,2,7,8,0,0,0,0,0,2,5,0,0,0,53.0,1,1,2,2,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000.89
EC22715,0,0,7,21,2022,2,2,1900,0,0,0,2,92,0.74,0,0,5,3,2,1,7,3,2,1,-1,-1,1,1,1,-1,-1,0,1,7,1,4,0,-1,57,0,-1,0,0,35,1,28000,0,0,22.0,1,2,3,2,0,0,0,7,0,0,0,0,0,3,0,0,42.0,0,3,1,2,0,0,2,5,0,0,0,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92000.74
EC32237,0,3,56,20,2022,3,1,600,0,1,0,1,6,0.2,1,0,4,1,0,3,6,4,3,2,11,3,0,0,3,-1,-1,1,0,57,-1,1,0,-1,14,7,1,5,0,0,1,0,0,0,24.0,1,0,0,2,11,0,0,1,0,0,0,0,0,5,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.2
EC66353,0,15,-1,20,2022,7,4,500,0,1,0,2,54,74.34999999999998,5,1,5,2,2,1,7,3,2,2,-1,-1,1,0,3,-1,-1,0,9,-1,0,2,0,-1,24,6,-1,0,0,60,1,5100,0,0,18.0,1,0,0,0,12,8,0,3,0,0,0,0,0,6,0,0,60.0,0,1,2,0,0,0,2,5,0,0,0,2,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54074.35
EC38775,0,16,44,18,2022,4,2,1500,0,1,0,2,34,27.78,0,0,7,1,2,0,8,2,1,2,-1,-1,1,0,0,-1,-1,0,0,45,5,2,0,-1,24,8,-1,0,0,55,3,11000,0,0,35.0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,44.0,1,1,2,0,0,0,2,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34027.78
EC12550,0,0,0,12,2022,1,4,500,0,0,0,1,6,0.93,1,0,0,1,0,3,6,4,3,1,11,-1,6,1,1,-1,-1,0,0,0,-1,3,0,-1,48,0,0,0,1,0,0,0,0,0,26.0,1,0,0,0,10,20,0,1,7,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.93
EC16692,0,5,-1,31,2022,1,2,1600,0,1,0,2,6,0.16,6,1,0,1,0,0,0,2,0,2,-1,-1,6,0,0,-1,-1,0,9,-1,-1,1,0,-1,14,8,-1,0,0,0,1,0,0,0,70.0,1,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,57.0,1,1,2,2,0,0,1,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.16
EC67126,0,0,29,17,2022,7,1,2300,0,0,0,2,4,3.08,1,0,0,0,0,5,0,3,0,1,-1,-1,0,0,1,-1,-1,0,5,28,0,6,16,1,72,10,-1,0,3,60,0,144000,1,0,43.0,2,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,32.0,1,1,2,2,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4003.08
EC07626,0,20,-1,1,2022,1,7,1700,1,1,0,2,38,12.87,4,1,6,1,1,9,0,3,0,5,-1,11,0,0,2,-1,-1,1,7,-1,7,2,0,-1,24,6,-1,0,0,60,3,6000,0,0,39.0,1,0,0,2,11,6,0,1,0,0,0,0,0,1,0,0,53.0,0,1,2,2,0,0,2,5,0,0,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38012.87
EC20061,0,0,29,29,2022,1,7,1300,0,0,0,2,4,0.08,2,0,3,2,0,7,8,3,2,1,-1,-1,1,0,0,-1,-1,0,4,28,-1,3,26,0,52,0,-1,0,0,0,1,0,1,0,40.0,2,0,3,2,8,0,1,4,0,0,0,0,0,5,0,1,13.0,2,1,1,0,0,0,2,5,0,0,0,0,0,0,0,1,42.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4000.08
EC15446,0,0,9,28,2022,1,6,800,0,1,0,2,41,36.01,0,0,0,2,0,1,7,3,2,3,-1,-1,1,0,8,-1,-1,0,1,9,2,4,0,-1,65,0,-1,0,0,45,1,38000,0,0,45.0,1,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,39.0,0,1,1,2,0,0,2,5,0,0,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41036.01
EC23248,0,16,-1,24,2022,2,5,800,0,0,0,2,46,13.46,7,0,1,1,3,4,0,3,0,1,-1,3,1,2,0,-1,-1,0,3,-1,1,2,0,-1,24,8,-1,0,0,50,1,5100,0,0,18.0,1,0,0,2,3,8,0,1,0,0,0,0,0,5,0,0,54.0,1,1,2,2,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46013.46
EC21817,0,8,-1,14,2022,2,2,1500,0,0,0,2,49,9.4,2,0,7,1,1,2,8,3,2,1,-1,-1,0,0,0,-1,-1,0,3,-1,1,2,0,-1,22,4,-1,0,0,50,1,8700,0,0,,0,2,2,0,3,0,1,1,0,0,0,0,0,3,0,0,38.0,1,1,2,0,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49009.4
EC41232,0,0,0,27,2022,2,1,500,0,0,0,2,6,0.54,1,0,2,4,0,2,2,3,0,1,-1,-1,0,1,1,-1,-1,0,5,0,-1,4,0,-1,56,10,1,8,0,0,0,0,0,0,,0,4,0,0,16,0,0,0,0,0,0,0,0,4,1,0,45.0,1,1,2,2,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.54
EC38986,0,0,8,16,2022,4,7,1000,0,0,0,2,4,23.79,1,0,0,1,0,2,0,3,0,1,-1,3,0,0,0,-1,-1,1,5,8,0,4,16,1,48,12,-1,0,3,60,1,108000,1,0,24.0,2,0,0,0,11,7,0,1,0,0,0,0,0,0,0,0,38.0,2,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023.79
EC19965,0,0,7,18,2022,1,3,2100,0,2,0,2,18,8.45,0,0,2,2,0,4,4,3,2,3,-1,-1,1,1,1,-1,-1,0,1,7,1,4,0,-1,57,0,-1,0,0,45,1,33000,0,0,34.0,2,2,2,0,6,0,0,3,0,0,0,0,0,1,0,1,25.0,2,3,4,0,0,0,1,5,0,0,0,0,0,4,1,1,26.0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,18008.45
EC26404,0,0,101,7,2022,3,2,2200,0,0,0,1,58,27.63,2,0,4,1,1,3,6,4,3,0,8,-1,0,0,6,-1,-1,0,3,104,2,2,0,-1,22,4,-1,0,0,40,1,11000,0,0,25.0,2,0,0,0,6,0,1,1,0,0,0,0,0,5,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58027.63
EC20451,0,15,-1,14,2022,2,2,1700,0,0,0,2,24,14.78,2,0,5,1,0,2,1,9,0,1,-1,-1,0,0,2,-1,-1,0,3,-1,4,2,0,-1,24,4,-1,0,0,55,1,14000,0,0,91.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,84.0,1,1,2,0,15,0,1,10,2,0,0,0,0,1,1,1,64.0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,24014.78
EC36874,0,15,22,13,2022,4,4,2200,0,0,0,2,93,1.12,0,0,0,1,2,4,1,3,2,1,-1,-1,1,0,1,-1,-1,0,1,22,3,4,0,-1,61,0,-1,0,0,35,1,28000,0,1,19.0,1,0,0,0,6,0,0,1,0,0,0,0,0,4,1,0,23.0,1,1,2,2,3,0,2,5,0,0,0,0,0,1,1,1,37.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93001.12
EC39053,0,0,115,15,2022,4,6,1500,0,1,0,2,30,24.1,0,0,7,2,3,7,8,2,4,3,-1,-1,1,0,0,-1,-1,0,3,30,3,2,0,-1,48,0,-1,0,0,30,1,15000,0,1,77.0,1,7,0,0,6,0,4,3,0,0,0,1,1,4,1,1,13.0,0,4,2,0,0,0,2,3,0,0,0,0,0,1,1,1,63.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,30024.1
EC31812,0,0,0,24,2022,3,5,2200,0,0,0,2,2,1.76,0,0,5,1,0,0,1,2,0,0,-1,-1,1,0,1,-1,-1,0,1,0,1,4,0,-1,64,0,-1,0,0,30,1,28000,0,0,58.0,0,2,2,0,8,0,1,1,0,0,0,0,0,3,2,0,30.0,2,1,2,0,0,0,2,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.76
EC12867,0,8,-1,13,2022,1,5,1100,0,0,0,1,6,0.13,0,0,4,1,1,3,6,4,3,1,38,-1,2,1,0,1,-1,0,4,-1,-1,4,4,2,50,0,-1,0,0,0,0,0,1,0,19.0,2,5,0,0,4,0,11,1,0,0,0,0,0,2,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.13
EC39252,0,8,70,20,2022,4,4,1400,0,2,0,3,16,5.85,0,0,1,1,1,0,5,3,2,2,-1,-1,6,1,0,-1,-1,0,2,71,1,5,12,2,55,8,-1,0,0,40,1,30000,1,0,36.0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,64.0,0,1,2,0,0,0,2,4,0,0,0,0,0,1,1,2,3.0,2,2,0,0,0,0,1,2,1,0,0,0,0,0,0,16005.85
EC32318,0,25,-1,26,2022,3,7,1400,1,0,0,1,152,1.33,3,1,1,1,0,3,6,4,3,5,28,-1,0,0,0,-1,-1,0,7,-1,4,2,0,-1,22,3,-1,0,0,40,1,360,0,0,91.0,1,1,0,2,3,0,0,6,0,0,0,0,0,0,3,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152001.33
EC41650,0,18,27,29,2022,4,6,2100,0,1,0,2,3,0.18,0,0,7,1,2,1,2,3,0,2,-1,-1,1,1,1,-1,-1,0,3,26,2,2,0,-1,44,0,-1,0,0,30,1,8800,0,1,23.0,2,0,0,0,6,0,0,1,0,0,0,0,0,4,1,1,58.0,1,1,2,2,0,0,1,5,0,0,0,0,0,5,1,1,58.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.18
EC61772,0,17,106,2,2022,7,7,1400,0,0,0,2,91,3.92,2,0,5,1,0,0,1,2,0,1,-1,-1,2,0,0,-1,-1,0,3,109,2,2,0,-1,46,0,-1,0,2,35,1,22000,0,0,19.0,1,0,3,2,13,0,0,1,0,0,0,0,0,0,0,0,59.0,0,1,1,2,0,0,17,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91003.92
EC12386,0,17,26,17,2022,1,2,1000,0,0,0,2,35,3.98,0,0,0,1,0,0,0,2,0,1,-1,-1,6,0,0,-1,-1,0,1,25,1,4,0,-1,80,0,-1,0,1,40,1,32000,0,0,37.0,1,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,38.0,1,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35003.98
EC26105,0,10,-1,5,2022,3,7,1900,0,0,0,1,17,57.38,3,1,2,1,1,3,6,4,3,1,7,0,0,0,2,-1,-1,0,7,-1,4,2,0,-1,22,2,-1,0,0,55,3,450,0,0,18.0,2,0,0,0,24,0,0,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17057.38
EC25023,0,8,34,1,2022,3,3,800,0,0,0,1,39,8.0,0,0,5,1,0,3,6,4,3,1,13,-1,0,1,0,-1,-1,0,5,34,0,4,65,4,48,10,1,4,0,60,1,75000,1,0,77.0,1,0,0,0,12,0,1,1,0,0,0,0,0,1,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39008.0
EC25181,0,18,-1,26,2022,2,7,1500,0,0,0,1,3,134.68,5,1,1,1,0,6,6,4,3,1,1,-1,0,1,0,-1,-1,0,7,-1,4,2,0,-1,24,4,-1,0,0,60,3,1600,0,0,28.0,1,0,3,2,24,0,1,1,0,0,0,0,0,6,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134.68
EC18089,0,0,29,6,2022,2,1,1600,0,0,0,2,11,27.3,0,0,6,1,1,0,7,3,2,1,-1,-1,0,0,0,-1,-1,0,5,28,0,5,18,1,59,10,-1,0,0,45,1,124000,1,0,,0,2,2,0,4,0,0,1,0,0,0,0,0,3,0,0,33.0,0,1,2,0,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11027.3
EC10174,0,0,-1,5,2022,1,4,1300,0,0,0,2,69,28.29,0,0,1,1,1,0,5,2,2,1,-1,-1,1,1,0,-1,-1,0,2,78,1,4,1,0,48,0,-1,0,0,40,1,39000,1,0,,0,2,2,2,2,0,1,5,0,0,0,0,0,3,2,0,30.0,1,1,2,2,0,0,1,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69028.29
EC18127,0,0,0,6,2022,2,1,2200,0,0,0,2,6,0.01,1,0,0,0,0,5,0,3,0,1,-1,-1,0,0,1,-1,-1,0,0,0,0,1,0,-1,13,4,-1,0,0,60,0,21000,0,0,,0,2,2,0,4,0,0,0,0,0,0,0,0,3,0,0,41.0,0,1,2,2,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.01
EC28841,0,22,-1,14,2022,3,2,1500,0,0,0,2,71,9.04,0,0,3,2,0,1,8,6,2,1,-1,-1,1,1,0,-1,-1,0,5,-1,0,4,0,-1,56,4,-1,0,1,35,1,25000,0,0,17.0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,56.0,1,1,2,0,0,0,2,8,0,0,0,0,0,1,1,2,32.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71009.04
EC23501,0,0,62,24,2022,2,5,1900,0,0,0,1,6,0.35,1,0,0,1,0,3,6,4,3,1,13,-1,0,0,1,-1,-1,0,0,63,-1,1,0,-1,15,4,1,8,0,0,1,0,0,0,64.0,2,0,0,0,17,0,0,6,0,0,0,1,5,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.35
EC66050,0,0,2,9,2022,7,7,1200,0,0,0,2,12,0.26,0,0,2,3,3,1,7,3,0,1,-1,-1,1,0,0,-1,-1,0,4,2,-1,4,0,-1,60,0,-1,0,0,0,1,0,0,0,,2,2,3,0,0,0,1,7,0,0,0,0,0,3,0,0,31.0,0,1,1,2,0,0,1,5,0,0,0,0,0,1,1,2,31.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000.26
3893952,0,0,0,9,2022,7,7,1100,0,0,0,3,6,0.07,0,0,1,1,1,0,5,2,2,1,-1,-1,0,0,0,-1,-1,0,4,0,-1,4,0,-1,60,0,-1,0,0,0,0,0,0,0,24.0,2,0,0,2,17,0,0,1,0,0,0,0,0,0,0,0,21.0,0,1,2,2,0,0,2,3,0,0,0,0,0,1,1,1,45.0,2,1,0,1,0,0,1,3,1,0,0,0,0,1,1,6000.07
EC20203,0,3,56,11,2022,2,6,1900,0,0,0,2,79,2.31,1,0,0,1,0,0,0,3,0,1,-1,-1,0,0,1,-1,-1,0,5,57,0,6,128,6,72,10,1,6,0,60,0,104000,1,0,20.0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,46.0,0,1,2,2,0,0,1,4,0,0,0,0,0,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79002.31
EC38903,0,15,22,19,2022,4,3,700,0,0,0,2,27,0.27,1,0,3,1,0,0,3,3,0,1,-1,-1,1,0,0,-1,-1,0,0,22,-1,1,0,-1,14,5,-1,0,0,0,1,0,0,0,22.0,2,0,3,2,3,15,1,1,0,0,0,0,0,0,0,0,43.0,0,1,1,2,0,0,2,4,0,0,0,0,0,1,1,2,35.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27000.27
EC36549,0,8,30,12,2022,4,3,2000,0,1,0,2,40,0.2,0,0,6,1,1,0,7,2,2,2,-1,-1,1,0,1,-1,-1,0,1,29,2,4,0,-1,72,0,-1,0,0,35,1,26000,0,0,,0,2,2,0,8,0,0,1,0,0,0,0,0,3,2,0,38.0,0,1,4,0,0,0,2,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.2
3893826,0,0,0,13,2022,3,1,400,0,0,0,2,26,3.47,0,0,6,6,4,1,0,3,0,1,-1,-1,2,0,1,-1,-1,0,1,0,2,4,0,-1,57,0,-1,0,0,30,1,35000,0,0,50.0,1,0,0,0,4,0,3,12,0,0,0,0,0,0,0,0,19.0,1,5,2,0,8,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26003.47
EC09794,0,2,-1,4,2022,1,3,1800,0,2,0,2,86,5.01,3,1,4,1,3,4,8,3,2,4,-1,-1,1,3,2,-1,-1,0,7,-1,4,2,0,-1,22,6,-1,0,0,50,1,5900,0,1,6.0,2,3,0,0,6,0,1,7,0,0,0,0,0,4,1,0,38.0,1,1,2,2,0,0,2,5,0,0,0,2,5,1,1,1,24.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86005.01
EC70513,0,8,-1,21,2022,7,5,1500,0,0,0,2,11,3.68,0,0,4,0,1,5,4,3,2,1,-1,-1,6,0,0,-1,-1,0,1,-1,1,4,0,-1,68,0,-1,0,0,50,1,27000,0,0,57.0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,40.0,0,1,2,2,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11003.68
EC36720,0,0,77,13,2022,4,4,1300,0,0,0,2,4,17.18,1,0,0,4,0,2,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,79,0,6,16,1,72,10,-1,0,3,60,1,160000,1,0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,1,1,2,0,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017.18
EC37771,0,0,7,16,2022,4,7,600,0,0,0,1,11,23.47,0,0,6,1,1,6,6,4,3,1,25,-1,0,0,3,-1,-1,0,5,7,0,4,18,1,46,10,-1,0,3,60,1,107000,1,0,,0,4,0,0,4,0,0,8,0,0,0,0,0,4,1,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11023.47
EC26197,0,25,-1,4,2022,3,6,600,0,0,0,1,125,8.97,5,1,5,1,0,6,6,4,3,1,1,-1,0,3,3,-1,-1,0,8,-1,5,4,0,-1,48,8,-1,0,2,45,1,14000,0,0,25.0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125008.97
EC41882,0,23,39,28,2022,4,5,1700,0,0,0,2,50,0.23,2,0,6,1,0,0,7,2,0,1,-1,-1,1,0,5,1,-1,0,4,39,-1,3,0,-1,48,8,-1,0,0,0,1,0,0,0,39.0,2,0,3,2,13,2,0,1,0,0,0,0,0,0,0,0,23.0,1,1,1,2,0,0,2,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.23
EC18172,0,8,30,28,2022,1,6,700,0,1,0,2,6,1.07,1,0,1,1,0,3,6,4,3,2,11,-1,0,3,0,-1,-1,0,0,29,-1,1,0,-1,12,8,1,5,0,0,1,0,0,0,41.0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,28.0,0,1,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,1,0,0,0,0,1,1,6001.07
EC25910,0,15,-1,4,2022,3,6,800,0,0,0,1,85,0.15,3,1,4,1,1,3,6,4,3,1,11,-1,0,3,0,-1,-1,0,7,-1,0,2,0,-1,22,4,-1,0,0,55,3,1300,0,0,44.0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000.15
EC26337,0,18,27,7,2022,3,2,1700,0,0,0,2,36,0.97,2,0,6,2,3,4,1,3,2,1,-1,-1,1,0,0,-1,-1,0,3,26,3,2,0,-1,22,8,-1,0,0,30,1,8000,0,0,21.0,1,0,0,0,7,0,1,3,0,0,0,0,0,0,0,0,50.0,0,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000.97
EC63556,0,16,24,10,2022,7,1,1800,0,1,0,2,46,17.48,0,0,3,2,2,4,2,3,2,3,-1,-1,1,0,0,-1,-1,0,1,24,3,4,0,-1,48,0,-1,0,2,35,1,18000,0,0,18.0,2,0,0,2,0,0,0,3,0,0,0,0,0,5,0,0,25.0,0,1,2,2,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46017.48
EC18959,0,3,56,31,2022,1,2,1300,0,1,0,2,6,0.16,2,0,5,12,0,5,1,1,0,3,-1,-1,1,1,0,-1,-1,0,4,57,-1,2,0,-1,48,0,-1,0,0,0,1,0,0,0,21.0,1,7,1,0,16,0,0,14,0,0,0,0,0,2,3,0,26.0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.16
